,Identifiant,Quantite2003,Nom_Etablissement_x,LLX,LLY,Quantite2004,Quantite2005,Quantite2006,Quantite2007,Quantite2008,Quantite2009,Quantite2010,Quantite2011,Quantite2012,Quantite2013,Quantite2014,Quantite2015,Quantite2016,Quantite2017
4771,56.002880000000005,0,UNIFRAX,3.7392039921449673,45.55100829684739,0,0,0,400.0,244.0,141.4,119.61399999999999,82.2,104.0,69.4,43.285000000000004,24.2,0,0
4772,56.00335,0,Michelin - Site des Gravanches,3.08339657971253,45.77133378701641,0,0,0,22.948999999999998,16.936,49.739000000000004,45.56000000000001,61.75600000000001,55.912000000000006,57.440999999999995,57.6962,81.639,59.22299999999999,88.841
4773,56.00451999999999,0,ITW Rivex,3.548980975201624,45.85694755164875,0,0,0,85.0,40.0,26.8,27.6,26.37,29.25,37.82,8.100999999999999,28.371,0,0
4774,56.00455,0,SERINOX SN,3.548980975201624,45.85694755164875,0,0,0,16.84,15.3,63.56,24.085,15.877999999999998,6.531,11.424,24.517999999999997,11.28,15.395000000000001,9.760000000000002
4775,56.00516999999999,0,Carrière des Malavaux,3.4524055591192737,46.13239774799065,0,0,0,14.390000000000002,42.887,0,0,0,0,0,0,0,0,0
4776,56.013940000000005,0,ALPROD,4.411070003987987,45.23510173287664,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0
4777,56.01419,0,EPUR CENTRE,3.4524055591192737,46.13239774799065,0,0,0,30.939999999999998,26.479999999999997,30.540000000000003,34.42,44.59,34.099999999999994,22.979999999999997,28.821999999999996,34.38,25.259999999999998,29.177
4778,56.01647,0,ISDND SAINT SAUVES,2.687421945065017,45.607421483184474,0,0,0,55.4,11.5,0,0,0,0,0,0,0,0,0
4779,56.017959999999995,0,SN AUVERGNE AERONAUTIQUE,3.16506079828443,45.79435224558407,0,0,0,30.942,53.772000000000006,57.933,70.2,72.97,21.67,32.837,68.72900000000003,75.04400000000001,42.62,73.7934
4780,56.0195,0,DMMAURA - UO de Clermont-Ferrand- Site du Brézet,3.08339657971253,45.77133378701641,0,0,0,51.56,67.544,189.102,121.24600000000001,175.574,232.332,99.338,181.98399999999998,139.572,160.743,150.247
4781,57.011,0,Forgex Raguet - Etablissement de Monthermé,4.7408661167735096,49.884532484136685,0,0,0,66.72,46.892,0,0,61.9,59.423,18.409,0,0,0,91.24799999999999
4782,57.01116,0,IDEAL STANDARD FRANCE,4.640680975070819,49.94164768236267,0,0,0,37.0,11.74,0,0,0,61.7,0,0,0,0,0
4783,57.01174,0,SMURFIT KAPPA FRANCE-RETHEL,4.365776145555316,49.50918402161859,0,0,0,43.07,67.55,44.99000000000001,64.73,71.8,86.49299999999998,63.949999999999996,86.58,0,0,55.4
4784,57.01177,0,GIE Chardonneuse,4.490628700695607,49.410880532696936,0,0,0,10.605,0,12.443000000000001,2.31,0,0,0,0,0,0,8.299999999999999
4785,57.01316,0,EUROFENCE SCOP SA,4.922659376469967,48.37841469367475,0,0,0,42.0,24.6,25.6,29.8,70.2,20.75,73.0,41.65,27.41,0,39.0
4786,57.01322,0,BG,5.5617312934876395,48.209016996052,0,0,0,11.0147,38.189,40.937000000000005,33.827,33.065,64.249,30.518,18.794,67.01899999999999,179.04700000000003,25.441
4787,57.01339,0,Forges de courcelles,5.335980509371049,48.024295356579614,0,0,0,1316.69,1547.7199999999998,1310.2,1427.1,2410.9,2862.32,3203.14,3643.2950000000005,5301.0,5483.8730000000005,5442.800999999999
4788,57.013459999999995,0,DEMOLITION AUTOMOBILES DELLA CASA,5.293485951520904,47.679715579351644,0,0,0,19.33,21.839999999999996,18.65,24.45,32.37,30.11,13.73,10.46,7.75,12.985000000000001,4.159999999999999
4789,57.014,0,LUNDIN CHAMPAGNE,4.199291600604171,48.8393830745476,0,0,0,74.97999999999999,447.68,127.05000000000001,32.87,168.44,8.14,3.82,14.06,3.6,3.18,3.66
4790,57.01413,0,GEOPETROL,3.614734378863037,48.881246508060734,0,0,0,49.660000000000004,0,31.2,15.36,24.919999999999998,18.48,60.76,0,0,13.3,189.16
4791,57.01421,0,Cristal union,4.17025561948835,49.36652816953802,0,0,0,11.9,63.397,99.898,138.26600000000002,179.527,141.19000000000003,102.11,91.345,104.90100000000001,99.08100000000002,136.8311
4792,57.01486,0,Centre Hospitalier Universitaire de Reims,4.034608654933285,49.25590656948046,0,0,0,1091.46954,1105.1699999999998,1233.7,19597.0,2780.2,18917.0,879.7,894.1,905.4000000000001,843.9000000000001,463.2
4793,57.01503,0,SMURFIT KAPPA COLORS TOURS SUR MARNE,4.120671427400489,49.04823480273575,0,0,0,478.0,0,0,0,0,0,0,0,0,293.0,250.0
4794,57.015209999999996,0,SMURFIT KAPPA,3.957268050223033,49.042965809484855,0,0,0,141.71,145.61,124.3,70.2,85.4,77.16000000000001,48.44,61.32,63.0,49.5,75.9
4795,57.01591,0,SME,3.957268050223033,49.042965809484855,0,0,0,216.7,535.86,1059.199,547.6890000000001,1390.472,554.777,400.609,286.82,372.211,240.297,280.703
4796,57.01661,0,VEUVE CLICQUOT PONSARDIN,4.034608654933285,49.25590656948046,0,0,0,12.414000000000001,19.214000000000002,0,5.345000000000001,4.152,13.09,28.276799999999998,18.481,19.09,12.849999999999998,19.663999999999998
4797,57.019059999999996,0,BRODART,4.14108875060813,48.53638409899609,0,0,0,63.0,90.4,37.8,56.6,63.5,37.143,63.78999999999999,45.853,37.028999999999996,44.823,20.249999999999996
4798,57.01959,0,REVIVAL LA CHAPELLE ST-LUC,4.019789376479832,48.31601465428978,0,0,0,34.8,35.0,24.0,23.6,36.9,52.78,0,415.9,374.851,894.8919999999999,366.36
4799,57.01971999999999,0,TEN CAR,4.30021381414609,48.14965357353,0,0,0,12.870000000000001,0,20.500999999999998,906.4,605.824,550.425,548.386,268.23199999999997,375.057,11.684000000000001,6.2
4800,57.019740000000006,0,Icoa France,3.6402323463065573,48.514124557071604,0,0,0,16.35,0,12.3,13.18,10.601,13.404999999999998,12.857999999999999,10.918000000000001,13.515,0,22.435000000000002
4801,57.01988000000001,0,R.PONS,4.714102462045267,48.21400733516517,0,0,0,26.509999999999994,34.921,18.28,25.238,21.368,45.898,19.0,13.100999999999999,8.5,40.4,42.25
4802,57.02106,0,FRANCE TEINTURE,4.073990545553677,48.302592701713884,0,0,0,21.052999999999997,20.589999999999996,5.213,9.804,10.903,6.13,3.4,8.426,9.02,5.48,8.12
4803,57.02454,0,Focast,4.9433860195213475,48.637915579535964,0,0,0,786.2,786.2,12.1,2.72,0.22,0,0.22,0,39.0,27.0,23.4
4804,57.027080000000005,0,"Centre industriel de regroupement, d'entreposage et de stockage (Cires)",4.619189358578426,48.38038577792856,0,0,0,34.7184,15.118399999999998,4.80762,2.8127999999999997,4.402119999999999,1.9294599999999997,0.736,0,0,4.417000000000001,38.2265
4805,57.02854,0,SPARFLEX,3.957268050223033,49.042965809484855,0,0,0,117.38,103.50000000000001,120.65899999999998,96.786,91.537,81.87199999999999,85.623,86.02,142.41400000000002,128.39500000000004,157.955
4806,57.02905,0,MARIE,5.333214569819748,47.858118996804365,0,0,0,34.0,13.0,33.0,0,67.0,34.7,49.0,52.0,0,48.0,78.0
4807,57.029990000000005,0,SAIPOL,3.4379488570384886,48.50697327674894,0,0,0,12.9,340.54,224.686,1741.4599999999998,211.3,114.15,39.209999999999994,22.400000000000002,25.04,21.540000000000003,18.11
4808,57.03023,0,RAYMOND BARRE,4.840596067220874,49.88694892498529,0,0,0,11.989999999999998,20.77,10.426000000000002,16.086000000000002,10.397,24.498,25.438,25.334000000000003,22.648,39.58,27.049
4809,57.031130000000005,0,STEVENIN NOLLEVAUX,4.840596067220874,49.88694892498529,0,0,0,38.32,56.28,38.4,38.8,21.9,0,20.130000000000003,17.313000000000002,0,21.057,0
4810,58.00425,0,RECTICEL S.A.S,1.166234109688124,49.209574341807766,0,0,0,18.7,0,17.3,0,0,0,0,0,0,0,5.0249999999999995
4811,58.00564,0,Site d'Herqueville,1.2635472040468514,49.242158292480084,0,0,0,70.0,0,114.0,54.0,38.08,68.4,88.9,0,0,135.94,176.94
4812,58.0079,0,PIPE LIFE France,1.336423562806787,49.16002280908777,0,0,0,18.76,21.617000000000004,28.632,5.78,6.598,5.792,0.183,5.249,7.523,0,0
4813,58.008880000000005,0,TYCO Electronics France,1.2089566639653393,49.26837963725975,0,0,0,29.87,0,0,0,0,0,0,0,0,0,0
4814,58.01023000000001,0,LEGRAND NORMANDIE,0.9501584864676943,49.81444069541477,0,0,0,12.087000000000002,0,0,0,0,0,0,0,0,0,0
4815,58.01125,0,MAILLOT SAS,1.2089566639653393,49.26837963725975,0,0,0,56.0,69.1,48.74,28.7,30.66,32.82,50.5,15.49,11.18,4109.6,4179.9
4816,58.01133000000001,0,ALLO AUTO SERVICE (M DEDINGER),1.7349189379394871,49.483389045375304,0,0,0,22.11,30.3,38.33,79.30000000000001,56.78,36.239999999999995,26.45,14.32,11.690000000000001,11.58,16.29
4817,58.011559999999996,0,PIECES AUTO NEGOCE,1.4400710227072508,49.734634532937875,0,0,0,76.73299999999999,68.13999999999999,38.7,25.95,124.182,20.29,183.21900000000005,119.822,69.52999999999999,13.592999999999998,274.68
4818,58.011880000000005,0,A.B AUTOPIECES (Ets)CHARLES,1.1879421011156326,49.955367416445796,0,0,0,10.620000000000001,0,14.11,10.81,10.2,6.550000000000001,315.72999999999996,265.27000000000004,160.73999999999998,355.01,231.71
4819,58.013619999999996,0,Taranis du Rouvray,1.1068313421329723,49.36752211616845,0,0,0,16.6,7.68,40.0,47.099999999999994,32.0,4.3,3.5,12.719999999999999,29.5,4.0,9.03
4820,58.01905,0,Les Coopérateurs de Normandie Picardie,1.0385472354237961,49.40744994685125,0,0,0,14.009,14.024000000000001,21.455999999999996,15.18,11.7,11.48,8.5,22.4,9.0,7.8149999999999995,0
4821,58.020540000000004,0,Cabe Ets Lalaurie,0.19267532595192927,49.546020270335724,0,0,0,23.930999999999997,22.85,19.839,14.96,15.614,11.779,9.210999999999999,11.054,7.779999999999999,4.1899999999999995,13.663
4822,58.03829,0,Grande Paroisse,1.0385472354237961,49.40744994685125,0,0,0,204.5,0,0,0,0,0,0,0,0,0,0
4823,59.00074,0,"Installation de tri, transit, regroupement de Besançon Les Torcols",6.023415966614764,47.24487379106026,0,0,0,18.0,0,0,0,0,0,78.576,64.48299999999996,54.278,66.39,2.2
4824,59.00116,0,RPC Superfos Besançon SAS,6.023415966614764,47.24487379106026,0,0,0,21.790000000000003,27.944,29.650000000000002,26.659999999999997,21.293999999999997,26.659,21.28,20.078,0,8.01,21.7
4825,59.001509999999996,0,SIMONIN,6.003613199749739,47.20678177468668,0,0,0,49.8,56.7,39.974,61.94499999999999,62.876000000000005,52.372,50.1,64.4145,70.021,95.723,92.76799999999997
4826,59.00199,0,CASTMETAL COLOMBIER,6.688445175825134,47.45615452225397,0,0,0,12.603000000000002,9.689999999999998,0,26.532000000000004,18.798,21.475,31.006000000000004,6.402,23.711999999999996,9.233,5.890000000000001
4827,59.00533000000001,0,Sté DOR'X,6.356916136979937,46.90295662646072,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0
4828,59.00625,0,SONNET RECYCLAGE AUTOMOBILES EURL,5.888514338512833,47.170106692736155,0,0,0,17.560000000000002,7538.07,15.169999999999998,20.483,24.080000000000002,15.907,14.530000000000001,14.76,14.080000000000002,0,23.090000000000003
4829,59.00881,0,CDTOM,5.5473205854594525,46.66974023585764,0,0,0,1196.0,1397.0,1349.0,1492.0,1445.0,1380.0,1346.0,1324.0,1369.0,1319.0,1381.4
4830,59.01367,0,LE FRANCOMTOIS,6.856631665251293,47.641386803248444,0,0,0,20.0,0,0,0.8,0.5,0,0,0,0,0,0
4831,59.01416,0,BEAUSEIGNEUR SAS,6.944156544034751,47.56562660004822,0,0,0,91.4,68.51,65.8,112.0,73.28999999999999,33.260000000000005,134.61,111.784,126.43,118.012,94.96099999999998
4832,59.01931,0,LOGISTIQUE GLOBALE EUROPEENNE,6.856631665251293,47.641386803248444,0,0,0,19.671,35.663,429.783,42.92400000000001,38.964,36.29600000000001,28.528,31.469,34.127,39.412,27.472
4833,60.00317,0,DS Smith Packaging Consumer,0.8214496693482451,45.82535715795761,0,0,0,156.53499999999997,217.337,0,186.10899999999995,177.312,205.95200000000003,256.625,212.84699999999995,197.77599999999995,239.26699999999997,276.36000000000007
4834,60.00358000000001,0,TOTAL RAFFINAGE MARKETING - Dépôt de Brive,1.541495212737623,45.166320219390435,0,0,0,64.65799999999999,0,130.915,80.88300000000001,125.27,181.707,0,0,0,0,0
4835,60.01793000000001,0,FABREGUE IMPRIMEUR SA,1.2032847712639485,45.513109071975116,0,0,0,59.83,100.25,80.33,90.1,0,28630.0,34570.0,42980.0,39320.0,43.31999999999999,33.47
4836,60.02214,0,APROVAL,1.2554206112274242,45.83208043859265,0,0,0,51.0,46.8,61.9,71.1,59.199999999999996,57.102999999999994,1227.5179999999998,0,0,802.4849999999998,1171.472
4837,61.022009999999995,0,Usine de Pont de Vaux,4.937730830132043,46.433234413432864,0,0,0,107.13,26.038999999999998,7.328,52.7,9.0,39.910000000000004,24.811,23.467,15.0,15.2,21.686000000000003
4838,61.023140000000005,0,Tannerie d'Annonay,4.667904349490008,45.242010277476936,0,0,0,15.0,13.0,11.3,11.8,11.0,12.1,0,0,0,14.3,2210.0
4839,61.023219999999995,0,SARL RECYCLAGE ENVIRONNEMENT DECHETS,4.394306026726136,44.62080811394324,0,0,0,270.63,237.712,328.147,381.71500000000003,393.27,11.873000000000001,24.848000000000003,15.796999999999999,256.91,0,296.26
4840,61.02338,0,Chomarat Textiles Industries,4.421738896448026,44.90834055581635,0,0,0,36.900000000000006,86.58,82.69,66.9,52.599999999999994,142.92,81.37,77.1,103.66699999999999,76.47000000000001,100.24199999999999
4841,61.02435,0,LAFARGEHOLCIM CIMENTS - USINE du TEIL,4.686269615445957,44.55472373134492,0,0,0,45.56,106.88,83.15700000000001,372.223,0,19.02,225.14600000000002,0,83.342,0,46.45
4842,61.028240000000004,0,Usine de Montalieu,5.4042893455829155,45.81523804272242,0,0,0,18.15,80.12299999999999,213.03,75.5582,87.08899999999998,100.043,23.386000000000003,118.689,53.22200000000001,28.588,185.189
4843,61.028319999999994,0,CARRIERES ET CHAUX BALTHAZARD ET COTTE La Buisse,5.620605247480728,45.33550008318955,0,0,0,147.753,6.332,7.234000000000001,6.809,12.6,64.19,37.67,10.635,13.021,13.439999999999998,2.16
4844,61.02925,0,Gilibert Industries,5.162564363709887,45.39433748885194,0,0,0,15.0,35.0,56.0,9.0,37.83,0,36.0,42.0,42.0,17.0,0
4845,61.03075,0,Usine de Rives,5.500147965201698,45.349789777228345,0,0,0,68.56500000000001,30.613,23.755999999999997,3.397,1.7999999999999998,79.45,0,0,0,0,0
4846,61.03086999999999,0,KNAUF SUD EST,5.5333329627241445,45.548723173088355,0,0,0,14.3,20.2,0,0,0,33.50900000000001,20.0,0,19.7,29.0,24.7
4847,61.03213,0,SITE ENDUCTION BAT A,5.4286756790761315,45.57247266615734,0,0,0,324.44,0,218.06900000000002,319.207,398.616,257.57599999999996,301.557,331.06200000000007,362.835,422.3970000000001,388.10600000000005
4848,61.03244,0,CANDIA,4.877051834439252,45.529432472652445,0,0,0,23.38,6.75,8.72,14.280000000000001,16.18,31.330000000000002,16.875,11.1,19.991,22.8,0
4849,61.034209999999995,0,INDUSTEEL Loire site de SAINT CHAMOND,4.513094253180179,45.47444304170902,0,0,0,23.0,29.25,17.34,37.74,1184.62,112.8,23.6,21.119999999999997,19.7,14.5,54.5
4850,61.03485,0,MANITOWOC,4.1219292442939395,46.15347981008071,0,0,0,998.8,0,0,0,0,0,0,118.33200000000001,0,0,0
4851,61.03541,0,ROMAIRE,4.714578906319689,45.98715866390365,0,0,0,46.31,36.73,15.1,48.04,22.47,23.47,17.7,17.51,19.919999999999998,24.05,78.0
4852,61.03585,0,ALDER,4.7327498938568375,45.60667465152962,0,0,0,11.72,0,0,0,0,0,0,12.0,0,22.375000000000007,0
4853,61.035959999999996,0,RHODIA OPERATIONS - Etablissement secondaire de Collonges,4.8319856950738,45.82310043677999,0,0,0,51.562999999999995,33.518,36.34,48.945,52.980999999999995,128.24850000000004,72.616,222.212,547.6865000000001,283.328,147.88999999999996
4854,61.036190000000005,0,Chaufferie des Vernes,4.773036602037881,45.58304232794546,0,0,0,28.0,0,0,0,0,0,0,0,0,0,0
4855,61.03699,0,IMERYS Site de Quincieux,4.776894540343779,45.91524854287941,0,0,0,125.411,7.8919999999999995,14.292,11.161,7.391,86.425,16.992,3.8,3.6159999999999997,3.9599999999999995,6.481999999999999
4856,61.03824,0,SNCF DMMAURA UNITE OPERATIONNELLE DE VENISSIEUX,4.8772194869001515,45.706266112690386,0,0,0,65.0,56.18299999999999,101.845,38.839000000000006,12.41,64.952,161.56499999999997,126.744,61.285,54.11,119.02
4857,61.04116,0,CRES,4.837137988697694,45.64096341530621,0,0,0,227.58999999999997,220.52900000000005,246.50799999999998,177.877,258.358,198.458,224.362,236.85110000000003,215.18999999999997,153.68979999999996,204.504
4858,61.0427,0,SNCF DMMAURA UO de Lyon Vaise,4.855606674083129,45.74101239523018,0,0,0,208.0,371.7339999999999,398.51300000000003,200.287,153.67,332.136,166.13000000000002,152.09000000000003,155.32,115.568,223.44
4859,61.046130000000005,0,polichrome,6.222266744166186,46.18602379694925,0,0,0,14.0,11.9,11.6,7.56,6.36,5.8,6.2,0,5.98,4.66,0
4860,61.04635,0,BONTAZ-CENTRE,6.531385223890496,46.06002238629484,0,0,0,187.996,151.088,114.10899999999998,204.90800000000002,161.70399999999998,168.728,221.89000000000001,161.321,232.052,201.024,193.69899999999998
4861,61.04671999999999,0,Dechamboux SA,6.312749001139991,46.06739869688097,0,0,0,316.40500000000003,193.513,38.47300000000001,0,0,0,0,0,0,0,0
4862,61.04758,0,EATON SAS,6.2487237319109825,46.202470324516504,0,0,0,22.580000000000002,0,0,36.42,13.59,20.317000000000004,28.958,0,0,0,0
4863,61.05116999999999,0,GDE ST ETIENNE,4.387544372815159,45.436474619875874,0,0,0,339.66,488.08,450.24,874.3,847.0,47.828,32.3025,31.88,1044.481,1202.894,1324.676
4864,61.070159999999994,0,EPUR CENTRE,4.705772872720669,46.0247882402087,0,0,0,17.549999999999997,20.17,0,20.060000000000002,27.178000000000004,20.985,37.197,37.28,0,0,0
4865,61.07781,0,NEXTER systems centre de ROANNE,4.0702707276845524,46.03540460086562,0,0,0,185.84199999999996,194.726,419.37399999999997,132.232,199.38699999999997,208.67999999999998,329.22999999999996,89.953,49.343999999999994,187.47299999999998,190.23999999999998
4866,61.0856,0,SERTE,6.484849048442247,46.37050817689886,0,0,0,370.0,0,0,0,0,0,0,0,0,0,0
4867,62.00135,0,ALLEVARD REJNA AUTOSUSPENSIONS,6.130856574146426,48.78720429873486,0,0,0,442.5,309.2,322.0,0,0,0,0,0,0,0,0
4868,62.00487,0,chaufferie Haut du Lièvre,6.1537000036209575,48.70170192435266,0,0,0,46.11,26.3,0,0,0,0,0,0,0,0,0
4869,62.00529,0,ISDND de Lesménils,6.099429639361667,48.93224759517049,0,0,0,45.550000000000004,32.657000000000004,29.588,12.142999999999999,30.468,38.397999999999996,7.021,0,0,0,0
4870,62.00826,0,Societe Industrielle OBER,5.168662634440793,48.77013764653323,0,0,0,12.675,13.043,19.27,28.32,41.115,51.885,71.27,63.00000000000001,54.489000000000004,76.18999999999998,97.3
4871,62.00921999999999,0,SODETAL AWT,5.277096471306487,48.71826881352089,0,0,0,967.593,732.194,421.847,931.505,1331.2429999999997,602.273,828.22,615.625,717.7600000000001,151.5,0
4872,62.0098,0,LES BRONZES D'INDUSTRIES,6.147469477521007,49.254692506081206,0,0,0,14.880000000000003,12.4,6.897,5.2,10.739,10.02,12.489999999999998,15.168,10.125,12.234,8.812
4873,62.01126,0,Euro Dieuze Industrie,6.715619718916412,48.81240110160401,0,0,0,251.37,753.9399999999999,713.5600000000001,216.6,203.5,1216.8,2240.8840000000005,3714.2400000000002,3110.525000000001,3623.8519999999994,2575.791
4874,62.012409999999996,0,Câbleries LAPP,6.898076592559409,49.18597216433493,0,0,0,39.186,21.062,17.353,32.598,93.258,45.948000000000015,131.46,161.221,113.192,117.129,148.17
4875,62.01328,0,MAHLE BEHR FRANCE HAMBACH SARL,7.031744014636178,49.05918844276773,0,0,0,176.33939999999998,193.3509,159.1055,136.95100000000002,0,165.434,124.009,133.955,111.906,122.297,156.909
4876,62.01421,0,KLUTHE FRANCE SAS,6.23764738826348,49.34691686199094,0,0,0,20.0,161.42000000000002,178.29000000000002,76.0,168.0,120.0,82.0,35.24,47.0,32.0,15.0
4877,62.014309999999995,0,VTB,6.645999276459179,49.11727702150495,0,0,0,1503.0,1516.0,134.2,101.54,111.8,151.8,14.7,415.3,245.3,203.02,100.10600000000001
4878,62.01569,0,SEVIA,6.170771529837453,49.119187609285156,0,0,0,10.252,0,0,0,0,0,0,0,0,0,0
4879,62.01665,0,Sew usocome,6.898076592559409,49.18597216433493,0,0,0,936.055,963.8409999999999,693.676,1613.2399999999998,1184.952,1471.5919999999999,1682.36,1536.9599999999998,1442.33,1627.1599999999999,1756.0699999999997
4880,62.0185,0,ONDAL France,7.073342357290971,49.1030248785676,0,0,0,63.0,5.0,1055.5,1262.0,1516.9,2466.85,2056.2000000000003,1976.4,2480.998,2695.119,2077.3340000000003
4881,62.022290000000005,0,Papeteries de Clairefontaine,6.864259985708658,48.36439316801156,0,0,0,21.77,26.485000000000003,17.165000000000003,10.838000000000001,23.310999999999996,28.793,73.85200000000002,66.588,53.393,73.758,103.39200000000001
4882,62.02551,0,BG SAS,6.751431295780184,48.08261808037163,0,0,0,14.18,8.307999999999998,10.862,6.458,11.936499999999999,26.581000000000003,7.017,8.61,21.695,20.002000000000002,18.042
4883,62.06156,0,Ancien Centre d'Enfouissement de Bitche,7.439814583187845,49.070806750279154,0,0,0,1570.0,9550.0,0,0,0,0,0,0,0,0,0
4884,62.063469999999995,0,GSM Pierre la Treiche,5.932115774805045,48.643081260388264,0,0,0,12.4,0,0,0,0,0,2.263,0,3.316,0,0
4885,62.064980000000006,0,GRTgaz - Station de compression de Laneuvelotte,6.29166669976869,48.72702003794911,0,0,0,124.026,84.579,91.49100000000001,56.226,18.9792,33.135,16.099,3.928,2.9599999999999995,14.247000000000002,0
4886,62.07572,0,INEOS POLYMERS SARRALBE SAS,7.028402881759081,49.00346137205909,0,0,0,45.01299999999999,55.32800000000001,119.958,55.5,57.838,52.348,49.694,60.641999999999996,193.52749999999995,722.2676,459.184
4887,63.00376,0,CARRIERE DE CLERE,-0.42112831267779616,47.091659772493664,0,0,0,29.88,31.74,22.383000000000003,11.168,8.707999999999998,10.48,8.091,10.709000000000003,4.074,5.114,4.332
4888,63.00492,0,CARRIERES DE VOUTRE,-0.2917733062728148,48.13634918443033,0,0,0,19.514,15.937999999999999,24.444,12.136999999999999,11.386000000000001,48.756,11.847000000000001,13.700000000000001,12.183000000000002,11.308,16.684
4889,63.0113,0,SOCOPA ENTREPRISE SICO,0.6833330009107728,48.23329999567698,0,0,0,15.2,24.787,0,0,0,0,0,0,0,0,0
4890,63.01291,0,FONDERIE MAYENNAISE,-0.6112921756392514,48.302748352399234,0,0,0,54.0,44.0,111.0,120.0,2060.0,0,0,2.0,0,0,0
4891,63.01296,0,SOCIETE PEBECO,-0.9729909934484892,48.11235987700796,0,0,0,14.600000000000001,2.16,5.0,2.3,0,0,0,0,0,0,0
4892,63.01303000000001,0,ORTEC ENVIRONNEMENT,-1.6610039062702087,47.21550717468777,0,0,0,170.5,225.0,0,3.24,0,1055.371,1073.0140000000001,1070.5710000000001,1051.014,1248.296,1722.1539999999995
4893,63.01343000000001,0,LHOIST FRANCE OUEST,-0.4028233875478372,48.15589783478846,0,0,0,11.82,2.865,13.315000000000001,14.601999999999997,3.8200000000000003,334.74300000000005,2.4970000000000003,37.580000000000005,107.70299999999999,29.441,40.102999999999994
4894,63.01407,0,SAVONNERIE DE L'ATLANTIQUE,-1.5682062491033448,47.17532109876952,0,0,0,26.5,0,0,0,1.454,2.296,1.434,0,1.314,0,7.55
4895,63.014619999999994,0,MSP Industries,-1.5682062491033448,47.17532109876952,0,0,0,61.794,0,0,0,0,0,0,0,0,0,0
4896,63.01501,0,PANARMEN,0.1903084440450784,48.076206655615756,0,0,0,33.0,10.25,0,0,0,0,0,0,0,0,0
4897,63.01575,0,THALES Communication Cholet,-0.8782487516043385,47.05659556798978,0,0,0,35.616,23.441000000000003,31.875,0,0,0,0,0,0,0,0
4898,63.0182,0,FAURE HERMAN,0.641648954539135,48.18783317048888,0,0,0,49.47,88.00599999999999,93.09800000000001,93.36299999999999,0,39.07,57.676,0,42.534,43.16,0
4899,63.018280000000004,0,GRTgaz - Station de compression d'AUVERS-LE-HAMON,-0.35141980705717524,47.90353842471089,0,0,0,19.694,11.16,0,39.63799999999999,2.18,15.9,143.075,0,16.596,17.145,13.985999999999999
4900,63.01894,0,M LEGO,0.5645548677751939,48.13396307479262,0,0,0,29.839999999999996,22.6,26.93,35.3,65.202,41.120000000000005,45.09,43.34,64.27600000000001,29.55,62.57100000000001
4901,63.01919,0,AG FRANCE SITE DE VAAS,0.31786649436780845,47.66838134698634,0,0,0,1868.0,2164.438,1748.0,1863.3,2514.0,2659.4199999999996,2699.1,2804.9999999999995,2625.955,3181.9880000000003,2905.218
4902,63.02053000000001,0,GASCOGNE SACS,-1.6610039062702087,47.21550717468777,0,0,0,85.012,63.005,111.88000000000001,130.45999999999998,128.091,75.53,88.578,121.58600000000001,361.33,723.3399999999999,542.1200000000001
4903,63.025619999999996,0,GRANDJOUAN,-0.5043104314193408,47.18325294374784,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0
4904,63.028490000000005,0,SERTA,-1.4601222455388398,46.72044730245321,0,0,0,17.9,40.35,19.86,29.5,37.15,68.10499999999999,49.55,25.160000000000004,0,0,0
4905,63.030330000000006,0,SARP OUEST,-0.8782487516043385,47.05659556798978,0,0,0,14.3,11.4,10.468,2.6,25.3,585.0,745.96,723.2,647.1060000000002,682.9,658.5
4906,63.031169999999996,0,NEOFORM INDUSTRIES,-0.8782487516043385,47.05659556798978,0,0,0,3610.0,0,0,0,0,0,0,0,0,0,0
4907,63.03147,0,BOBCAT France,-2.087739054194976,47.43703358516165,0,0,0,127.418,185.66400000000002,0,0,0,0,0,0,0,0,0
4908,63.0355,0,CORLET ROTO,-0.6283772379976321,48.40234963310596,0,0,0,15.477999999999998,13.088000000000001,15.875999999999998,17.429999999999993,20.759999999999998,32.862,34.17699999999999,19.816,28.851,58.278,18.796
4909,63.0356,0,GUY DAUPHIN ENVIRONNEMENT (GDE La Roche),-1.431988043961244,46.669742093379746,0,0,0,16.53,21.06,26.9,57.16,24.82,502.764,368.4,413.742,0,0,0
4910,63.03872,0,CETIH MACHECOUL / site Alu,-1.8246032561764975,46.99433920252047,0,0,0,67.7,61.480000000000004,65.77,60.477,65.534,75.995,87.11,162.92399999999998,145.892,139.67,50.74
4911,63.03878,0,GEVAL - La Vergne,-1.6512272316285737,46.82202997620365,0,0,0,238.7,1246.5,0,0,0,0,0,0,0,0,0
4912,63.04011,0,SOREMAINE VL JLP,0.1501318303377125,47.92366346416715,0,0,0,11.85,16.72,16.87,32.99,40.73,36.029999999999994,15.42,33.1,33.879999999999995,21.32,30.759999999999998
4913,63.04082,0,GUY DAUPHIN ENVIRONNEMENT (GDE Angers),-0.5295601952389221,47.528444346744955,0,0,0,14.200000000000001,15.2,10.46,24.880000000000003,34.456,380.35,320.1,317.24,264.76,362.0,368.0
